id,domain,protocol,responseStart,domInteractive,domComplete,nextHopProtocol,successful,protocol_verified
1461,www.myreadingmanga.info,HTTP/3,65.86500000022352,83.90000000037253,180.7949999999255,h3,True,True
1466,www.sxyprn.com,HTTP/3,447.2000000001863,1217.5,1987.7000000001865,h3,True,True
1467,www.almasryalyoum.com,HTTP/3,75.68500000052154,95.07500000018626,192.20000000018624,h3,True,True
1469,www.xbato.com,HTTP/3,410.839999999851,431.5049999998882,1378.8499999996277,h3,True,True
1471,www.fb.watch,HTTP/3,176.6000000005588,943.1000000005588,1100.5,h3,True,True
1480,www.mangabuddy.com,HTTP/3,1043.1000000005588,1547.1000000005588,3697.5,h3,True,True
1481,www.pussyspace.com,HTTP/3,39.700000000186265,198.70000000018624,520.0,h3,True,True
1483,www.aniwatchtv.to,HTTP/3,791.6999999992549,1435.3999999994412,1728.0999999996277,h3,True,True
1484,www.prokerala.com,HTTP/3,581.2999999998137,720.0,1505.7000000001865,h3,True,True
1485,www.123av.com,HTTP/3,288.8999999994412,369.0999999996274,726.2000000001863,h3,True,True
1486,www.porn300.com,HTTP/3,696.7999999998137,1034.2000000001865,1413.2000000001865,h3,True,True
1489,www.fantia.jp,HTTP/3,283.90000000037253,332.79999999981374,734.7000000001863,h3,True,True
1493,www.kompoz2.com,HTTP/3,642.5999999996275,1557.2999999998135,2011.8999999994408,h3,True,True
1495,www.inxxx.com,HTTP/3,218.7999999998137,426.0,532.0,h3,True,True
1498,www.ptt.cc,HTTP/3,846.6000000005588,1282.6000000005588,1426.4000000003723,h3,True,True
1500,www.jav.guru,HTTP/3,178.36000000033528,196.07500000018624,583.9850000003353,h3,True,True
1505,www.marmiton.org,HTTP/3,80.29999999981374,765.7999999998137,1789.5999999996277,h3,True,True
1506,www.serviporno.com,HTTP/3,571.0,727.9000000003725,1259.7999999998135,h3,True,True
1508,www.exhentai.org,HTTP/3,1668.4000000003723,1683.1000000005588,1683.6000000005588,h3,True,True
1509,www.komiku.id,HTTP/3,660.7000000001863,6119.200000000186,6480.299999999814,h3,True,True
1511,www.redwap.sex,HTTP/3,301.29999999981374,957.9000000003724,1215.4000000003723,h3,True,True
1518,www.nitrotype.com,HTTP/3,88.5,119.8999999994412,227.8999999994412,h3,True,True
1523,www.sidrachain.com,HTTP/3,103.3999999994412,211.7999999998137,217.20000000018624,h3,True,True
1528,www.wnacg.com,HTTP/3,363.8999999994412,1794.5,3068.899999999441,h3,True,True
1532,www.caliente.mx,HTTP/3,288.09999999962747,421.0999999996274,1159.3999999994412,h3,True,True
1534,www.tktube.com,HTTP/3,173.90000000037253,194.3549999995157,306.74500000011176,h3,True,True
1535,www.livescore.in,HTTP/3,23.799999999813732,281.0,1288.0,h3,True,True
1537,www.pornocarioca.com,HTTP/3,258.40000000037253,531.6000000005588,1955.300000000745,h3,True,True
1543,www.doujindesu.tv,HTTP/3,156.6699999999255,177.52500000037253,276.8450000006705,h3,True,True
1547,www.fastdl.app,HTTP/3,150.70000000018626,229.7999999998137,450.2000000001863,h3,True,True
1555,www.tvonenews.com,HTTP/3,690.3999999994412,1728.5999999996277,2376.899999999441,h3,True,True
1559,www.croxyproxy.com,HTTP/3,447.6000000005588,676.8000000007451,1639.6000000005588,h3,True,True
1562,www.freeip.me,HTTP/3,105.0,268.80000000074506,419.2000000001863,h3,True,True
1563,www.joyclub.de,HTTP/3,172.40000000037253,662.4000000003725,739.2999999998137,h3,True,True
1577,www.skipthegames.com,HTTP/3,111.59999999962749,128.59999999962747,171.5,h3,True,True
1578,www.pussyboy.net,HTTP/3,505.29999999981374,957.2000000001864,1388.1000000005588,h3,True,True
1582,www.wto.to,HTTP/3,354.20999999996275,376.2549999998882,1438.7000000001865,h3,True,True
1586,www.goojara.to,HTTP/3,750.0,911.5,1178.0,h3,True,True
1587,www.mangatoto.com,HTTP/3,417.7000000001863,438.7750000003725,1713.6699999999255,h3,True,True
1588,www.xosodaiphat.com,HTTP/3,1892.800000000745,2162.7000000001863,3058.7000000001863,h3,True,True
1591,www.arbada.com,HTTP/3,199.5,605.9000000003725,691.7000000001863,h3,True,True
1594,www.theqoo.net,HTTP/3,1049.0750000001865,1072.429999999702,1225.4050000002608,h3,True,True
1597,www.69yuedu.net,HTTP/3,469.5999999996274,680.0,682.7999999998137,h3,True,True
1605,www.indiansexstories2.net,HTTP/3,84.44000000040978,106.36000000033528,194.285000000149,h3,True,True
1610,www.playtime.ph,HTTP/3,107.59999999962749,218.20000000018624,219.2999999998137,h3,True,True
1611,www.fanmtl.com,HTTP/3,509.1000000005588,1274.2000000001865,1690.800000000745,h3,True,True
1612,www.bikewale.com,HTTP/3,986.5999999996276,1271.0,1934.0999999996277,h3,True,True
1615,www.ladies.de,HTTP/3,104.5,519.7999999998137,563.5,h3,True,True
1619,www.52shuku.vip,HTTP/3,281.0,299.79999999981374,551.8999999994412,h3,True,True
1623,www.xoso.com.vn,HTTP/3,350.62999999988824,372.4049999993295,1830.6349999997765,h3,True,True
1626,www.lekmanga.net,HTTP/3,2290.0,3160.100000000559,3566.600000000559,h3,True,True
1627,www.spaggiari.eu,HTTP/3,478.29999999981374,1133.7000000001865,1389.5999999996277,h3,True,True
1628,www.arca.live,HTTP/3,290.95000000018626,312.3300000000745,1177.2749999994412,h3,True,True
1629,www.apornvideo.com,HTTP/3,499.79999999981374,894.7000000001863,1213.8999999994412,h3,True,True
1630,www.gartner.com,HTTP/3,164.15500000026077,186.6749999998137,297.14499999955297,h3,True,True
1632,www.librefutbol.su,HTTP/3,1346.4000000003723,1993.4000000003723,2392.2999999998137,h3,True,True
1633,www.list.am,HTTP/3,77.79999999981374,196.2999999998137,202.0,h3,True,True
1634,www.zonatmo.com,HTTP/3,774.0,1661.3999999994412,4868.099999999628,h3,True,True
1635,www.olimpbet.kz,HTTP/3,421.79999999981374,902.2000000001864,2105.7000000001863,h3,True,True
1636,www.anoboy.app,HTTP/3,407.839999999851,429.839999999851,1652.320000000298,h3,True,True
1637,www.deltaork.com,HTTP/3,306.29999999981374,874.8999999994412,2446.5999999996275,h3,True,True
1639,www.betika.com,HTTP/3,132.29999999981374,220.6999999992549,2663.7999999998137,h3,True,True
1645,www.letras.mus.br,HTTP/3,558.5,598.7999999998137,2222.7000000001863,h3,True,True
1647,www.singular.net,HTTP/3,510.80000000074506,754.3000000007451,990.8000000007452,h3,True,True
1648,www.rexporn.sex,HTTP/3,672.5,1680.4000000003723,2550.4000000003725,h3,True,True
1653,www.promiedos.com.ar,HTTP/3,383.1000000005588,406.2000000001863,1071.6000000005588,h3,True,True
1656,www.nz.ua,HTTP/3,96.80999999959022,117.7949999999255,227.7999999998137,h3,True,True
1660,www.zbporn.tv,HTTP/3,2424.9000000003725,3151.9000000003725,3938.700000000186,h3,True,True
1662,www.lectormangaa.com,HTTP/3,373.21000000089407,394.84500000067055,844.3400000007823,h3,True,True
1667,www.justindianporn.info,HTTP/3,583.7000000001863,1062.0,1438.1000000005588,h3,True,True
1669,www.onlyindianx.cc,HTTP/3,635.6000000005588,1020.2999999998136,1532.0,h3,True,True
1670,www.arabx.cam,HTTP/3,72.8999999994412,434.79999999981374,1209.2999999998135,h3,True,True
1671,www.tmohentai.com,HTTP/3,691.5,1558.4000000003723,4554.5,h3,True,True
1672,www.arabsex.to,HTTP/3,192.875,211.01999999955297,296.34499999973923,h3,True,True
1675,www.betpawa.ug,HTTP/3,213.0,285.20000000018626,474.2000000001863,h3,True,True
1677,www.kamababa.desi,HTTP/3,89.76999999955297,107.69999999925494,211.4399999994785,h3,True,True
1678,www.desitales2.com,HTTP/3,78.65000000037253,99.95999999996276,203.64499999955297,h3,True,True
1679,www.yallakora.com,HTTP/3,654.7999999998137,1273.9000000003723,1640.5999999996277,h3,True,True
1683,www.scan-manga.com,HTTP/3,92.19999999925494,109.09999999962749,110.79999999981374,h3,True,True
1684,www.fsiblog3.club,HTTP/3,77.34500000067055,96.69000000040978,186.23000000044703,h3,True,True
1685,www.jaya9.app,HTTP/3,69.09999999962747,178.70000000018626,179.79999999981374,h3,True,True
1688,www.ojogodobicho.com,HTTP/3,608.6000000005588,628.2000000001863,1367.2999999998135,h3,True,True
1690,www.betpawa.co.tz,HTTP/3,462.5,530.2000000001863,708.0999999996275,h3,True,True
1691,www.sex-arabi.co,HTTP/3,539.3999999994412,1052.8999999994412,1553.2999999998135,h3,True,True
1697,www.xxxhindi.to,HTTP/3,141.5,441.0,528.7000000001863,h3,True,True
1701,www.conectate.com.do,HTTP/3,893.1000000005588,2306.0,3042.5,h3,True,True
1702,www.krikya.io,HTTP/3,68.3999999994412,94.29999999981374,196.8999999994412,h3,True,True
1708,www.tuazar.com,HTTP/3,605.7999999998137,827.2999999998137,1407.5999999996277,h3,True,True
1714,www.tamildhool.net,HTTP/3,67.04999999981374,88.42999999970198,451.0949999997392,h3,True,True
1715,www.escort.club,HTTP/3,639.2999999998137,1343.4000000003723,2804.0,h3,True,True
1716,www.shaalaa.com,HTTP/3,474.5999999996274,1097.7999999998135,1230.5999999996277,h3,True,True
1720,www.ibomma.day,HTTP/3,310.8999999994412,484.1999999992549,485.5999999996274,h3,True,True
1721,www.mangatoto.org,HTTP/3,387.160000000149,409.17499999981374,1801.7999999998135,h3,True,True
1723,www.flashscore.fr,HTTP/3,119.8999999994412,349.69999999925494,713.6999999992549,h3,True,True
1725,www.flashscore.com.ve,HTTP/3,260.70000000018626,562.7000000001863,1720.4000000003723,h3,True,True
1730,www.turbo.az,HTTP/3,99.27500000037251,120.08499999996276,204.304999999702,h3,True,True
1732,www.xxxbfvideos.to,HTTP/3,56.23000000044704,77.1000000005588,162.90500000026077,h3,True,True
1736,www.wannonce.com,HTTP/3,135.8999999994412,312.70000000018626,947.5999999996276,h3,True,True
1737,www.yako.gg,HTTP/3,253.70000000018624,474.29999999981374,502.5,h3,True,True
1738,www.animanch.com,HTTP/3,991.7999999998136,2738.2000000001863,8483.599999999627,h3,True,True
1739,www.mingky.net,HTTP/3,74.32500000018626,92.73500000033528,179.4750000005588,h3,True,True
1741,www.xn--l3cg7a8a0cwa3f.com,HTTP/3,334.0,356.09999999962747,499.8999999994412,h3,True,True
1742,www.porno18.site,HTTP/3,748.6000000005588,1022.4000000003724,1852.300000000745,h3,True,True
1746,www.com.se,HTTP/3,271.80000000074506,465.1000000005588,640.1000000005588,h3,True,True
1749,www.freesexkahani.com,HTTP/3,73.12999999988824,90.62000000011176,180.214999999851,h3,True,True
1752,www.dpbossss.services,HTTP/3,1166.5,1352.0999999996277,1355.5,h3,True,True
1755,www.bhojpurisex.site,HTTP/3,145.6000000005588,164.79999999981374,165.5,h3,True,True
1758,www.sattamatkachart.in,HTTP/3,376.5,445.0,446.1000000005588,h3,True,True
1759,www.lotterysambadresult.in,HTTP/3,439.79999999981374,461.5,482.0999999996274,h3,True,True
1760,www.in3x.net,HTTP/3,134.69999999925494,786.6999999992549,1739.2999999998135,h3,True,True
1762,www.desitelugusex.com,HTTP/3,491.2000000001863,999.5,1361.1000000005588,h3,True,True
1763,www.satta-king-fixed-no.in,HTTP/3,2090.4000000003725,2231.7000000001863,2696.7000000001863,h3,True,True
1764,www.kolkataff.in,HTTP/3,537.0,1427.8999999994412,2130.7999999998137,h3,True,True
1765,www.onlar.az,HTTP/3,958.9000000003724,978.9000000003724,1627.5999999996277,h3,True,True
1767,www.sattamatkano1.me,HTTP/3,149.29999999981374,170.59999999962747,226.20000000018624,h3,True,True
1773,www.sciencemag.org,HTTP/3,68.39500000048429,88.90500000026077,134.09500000067055,h3,True,True
1777,www.skroutz.gr,HTTP/3,113.0,141.40000000037253,247.40000000037253,h3,True,True
1779,www.google.com.au,HTTP/3,169.30000000074506,348.20000000018626,755.9000000003725,h3,True,True
1785,www.xiaohongshu.com,HTTP/3,293.0,2625.7999999998137,2959.7000000001863,h3,True,True
1803,www.acs.org,HTTP/3,47.5,689.8000000007451,1071.1000000005588,h3,True,True
1815,www.bootstrapcdn.com,HTTP/3,117.5,308.6000000005588,491.9000000003725,h3,True,True
1820,www.gizmodo.com,HTTP/3,1514.5999999996277,2259.0999999996275,2408.899999999441,h3,True,True
1824,www.jwplayer.com,HTTP/3,366.29999999981374,647.7999999998137,1173.0,h3,True,True
1831,www.vox.com,HTTP/3,58.5,123.5,1942.2000000001865,h3,True,True
1836,www.getbootstrap.com,HTTP/3,288.29999999981374,742.9000000003725,767.9000000003725,h3,True,True
1841,www.adkernel.com,HTTP/3,471.79999999981374,621.2999999998137,625.5999999996275,h3,True,True
1842,www.overwolf.com,HTTP/3,35.39999999944121,604.2999999998137,1479.2999999998135,h3,True,True
1844,www.acronis.com,HTTP/3,266.0,608.5,2102.0999999996275,h3,True,True
1850,www.ultimate-guitar.com,HTTP/3,183.5,434.5999999996274,1260.7999999998135,h3,True,True
1864,www.revenuecat.com,HTTP/3,89.20000000018626,152.20000000018626,499.2000000001863,h3,True,True
1869,www.thesun.co.uk,HTTP/3,199.2999999998137,586.5,1465.4000000003723,h3,True,True
1877,www.siemens.com,HTTP/3,28.299999999813732,377.2000000001863,428.6000000005588,h3,True,True
1880,www.google.co.id,HTTP/3,167.29999999981374,331.59999999962747,697.6999999992549,h3,True,True
1882,www.kernel.org,HTTP/3,57.700000000186265,74.09999999962747,112.09999999962749,h3,True,True
1896,www.inc.com,HTTP/3,86.09999999962747,157.90000000037253,449.0999999996274,h3,True,True
1898,www.n-able.com,HTTP/3,121.29999999981374,1243.0,1949.6000000005588,h3,True,True
1908,www.thelancet.com,HTTP/3,91.01499999966472,109.22999999951573,198.929999999702,h3,True,True
1918,www.medallia.com,HTTP/3,298.79999999981374,3463.399999999441,6166.5,h3,True,True
1932,www.timeanddate.com,HTTP/3,99.09999999962749,485.29999999981374,548.7999999998137,h3,True,True
1937,www.usgs.gov,HTTP/3,2993.5999999996275,4437.799999999814,5914.699999999255,h3,True,True
1940,www.mmcdn.com,HTTP/3,69.79999999981374,81.8999999994412,83.0,h3,True,True
1949,www.redditstatic.com,HTTP/3,80.0,96.40000000037251,96.70000000018626,h3,True,True
1968,www.clevelandclinic.org,HTTP/3,251.1000000005588,861.5,2779.0,h3,True,True
1969,www.google.nl,HTTP/3,152.80000000074506,270.90000000037253,575.8000000007451,h3,True,True
1972,www.px-cloud.net,HTTP/3,175.5,189.7999999998137,190.09999999962747,h3,True,True
1975,www.datto.com,HTTP/3,603.0999999996275,931.8999999994412,1486.5,h3,True,True
1977,www.intercom.com,HTTP/3,507.79999999981374,725.2999999998137,1703.7999999998135,h3,True,True
1980,www.feedburner.com,HTTP/3,127.20000000018626,206.0,253.80000000074503,h3,True,True
1987,www.science.org,HTTP/3,70.34500000067055,91.0100000007078,138.60500000044703,h3,True,True
1988,www.hcaptcha.com,HTTP/3,73.90000000037253,315.79999999981374,320.0,h3,True,True
1991,www.entrepreneur.com,HTTP/3,63.69999999925494,603.2999999998137,930.1999999992548,h3,True,True
1994,www.pnas.org,HTTP/3,72.51999999955297,93.17999999970198,191.8149999994785,h3,True,True
2002,www.sfgate.com,HTTP/3,131.29999999981374,146.0,642.4000000003725,h3,True,True
2003,www.wetransfer.com,HTTP/3,198.3999999994412,228.6999999992549,587.0,h3,True,True
2007,www.logitech.com,HTTP/3,64.90000000037253,554.7000000001863,603.4000000003725,h3,True,True
2009,www.waze.com,HTTP/3,258.3999999994412,562.7999999998137,1551.8999999994412,h3,True,True
2013,www.ukr.net,HTTP/3,97.09999999962749,270.09999999962747,1380.7000000001865,h3,True,True
2015,www.allocine.fr,HTTP/3,144.29999999981374,423.1999999992549,669.0,h3,True,True
2016,www.tenor.com,HTTP/3,33.299999999813735,107.90000000037251,326.40000000037253,h3,True,True
2029,www.themoviedb.org,HTTP/3,212.20000000018624,410.5999999996274,847.0999999996275,h3,True,True
2031,www.byjus.com,HTTP/3,16.700000000186265,450.4000000003725,539.0,h3,True,True
2032,www.miro.com,HTTP/3,92.70000000018626,155.70000000018626,286.5,h3,True,True
2043,www.techradar.com,HTTP/3,29.5,228.2999999998137,515.4000000003725,h3,True,True
2044,www.amazon.com.au,HTTP/3,247.70000000018624,760.6000000005588,1113.5,h3,True,True
2047,www.screenconnect.com,HTTP/3,409.6999999992549,1536.7999999998135,4271.099999999628,h3,True,True
2050,www.moengage.com,HTTP/3,108.19999999925494,322.29999999981374,342.3999999994412,h3,True,True
2054,www.euronews.com,HTTP/3,48.60000000055879,234.6000000005588,1062.7000000001865,h3,True,True
2064,www.tawk.to,HTTP/3,758.5,1617.5999999996277,2300.399999999441,h3,True,True
2074,www.ubisoft.com,HTTP/3,621.5,1075.4000000003723,1194.7999999998135,h3,True,True
2075,www.starlink.com,HTTP/3,275.59999999962747,487.79999999981374,2195.399999999441,h3,True,True
2080,www.seedtag.com,HTTP/3,1102.800000000745,1251.4000000003723,3640.700000000186,h3,True,True
2094,www.pcmag.com,HTTP/3,96.47999999951573,116.18499999959022,215.964999999851,h3,True,True
2099,www.aboutcookies.org,HTTP/3,658.0999999996275,1056.3999999994412,2177.5,h3,True,True
2109,www.oculus.com,HTTP/3,568.3000000007451,2270.100000000559,2690.4000000003725,h3,True,True
2116,www.iheart.com,HTTP/3,90.80000000074506,223.80000000074503,487.4000000003725,h3,True,True
2124,www.m.me,HTTP/3,315.79999999981374,600.0,740.0,h3,True,True
2125,www.faphouse1.com,HTTP/3,535.2000000001863,550.7000000001863,551.2000000001863,h3,True,True
2129,www.carwale.com,HTTP/3,825.3999999994412,1033.5,1885.5,h3,True,True
2136,www.delgarm.com,HTTP/3,487.4000000003725,931.9000000003724,1138.7000000001865,h3,True,True
2138,www.nordvpn.com,HTTP/3,121.5249999994412,139.8199999993667,234.09999999962747,h3,True,True
2140,www.klarna.com,HTTP/3,505.6000000005588,599.2000000001863,1010.5,h3,True,True
2154,www.illuminateed.com,HTTP/3,81.30000000074506,916.3000000007452,1689.0,h3,True,True
2166,www.truecaller.com,HTTP/3,84.09999999962747,383.79999999981374,520.2999999998137,h3,True,True
2168,www.zahraa.mr,HTTP/3,1891.7999999998135,2613.2000000001863,3393.2000000001863,h3,True,True
2171,www.cloudfunctions.net,HTTP/3,182.09999999962747,196.6999999992549,315.79999999981374,h3,True,True
2178,www.anybunny.org,HTTP/3,902.9000000003724,1266.1000000005588,1834.2999999998135,h3,True,True
2184,www.livescience.com,HTTP/3,61.299999999813735,389.5,1120.5,h3,True,True
2185,www.webpkgcache.com,HTTP/3,669.0,760.7999999998137,1297.0,h3,True,True
2187,www.openssl.org,HTTP/3,169.79999999981374,187.59999999962747,567.5999999996275,h3,True,True
2192,www.sexsati.com,HTTP/3,358.3999999994412,950.3999999994412,1520.0999999996277,h3,True,True
2204,www.example.org,HTTP/3,93.20000000018626,106.59999999962749,107.20000000018626,h3,True,True
2211,www.geny.com,HTTP/3,164.20000000018626,573.8999999994412,2688.2999999998137,h3,True,True
2219,www.alldesiporn.com,HTTP/3,489.2000000001863,1042.0,1378.7000000001865,h3,True,True
2224,www.xbanxia.com,HTTP/3,838.0,1551.3999999994412,1666.2000000001865,h3,True,True
2225,www.phimxxx.ai,HTTP/3,963.8999999994412,1772.0999999996277,2926.399999999441,h3,True,True
2228,www.dewafilm.xyz,HTTP/3,764.2000000001863,1131.7999999998135,1813.7000000001865,h3,True,True
2229,www.dzexams.com,HTTP/3,572.8999999994412,1433.3999999994412,1533.5,h3,True,True
2231,www.xn--3-twfr7ca0a9jsa8a4lc6fd.com,HTTP/3,1016.3999999994412,2096.899999999441,2460.399999999441,h3,True,True
2236,www.sattasport.in,HTTP/3,1393.2000000001865,3001.4000000003725,3502.7000000001863,h3,True,True
2239,www.xcumtube.com,HTTP/3,841.4000000003725,858.5999999996275,907.2000000001864,h3,True,True
2240,www.lotterysambad.one,HTTP/3,638.0,1270.7999999998135,2151.7000000001863,h3,True,True
2242,www.semrush.com,HTTP/3,193.70000000018624,641.6000000005588,1588.6000000005588,h3,True,True
2257,www.cutt.ly,HTTP/3,50.299999999813735,177.0,192.09999999962747,h3,True,True
2276,www.brightcove.com,HTTP/3,214.8999999994412,886.7999999998137,2043.3999999994408,h3,True,True
2280,www.scmp.com,HTTP/3,111.70000000018626,520.3000000007451,1083.0,h3,True,True
2282,www.kwai.com,HTTP/3,424.0,450.7000000001863,2522.600000000559,h3,True,True
2283,www.safety.google,HTTP/3,271.79999999981374,286.19999999925494,352.0,h3,True,True
2285,www.bigcartel.com,HTTP/3,93.70000000018626,281.40000000037253,418.2000000001863,h3,True,True
2290,www.glassdoor.com,HTTP/3,60.31500000040978,81.6800000006333,202.15000000037253,h3,True,True
2292,www.army.mil,HTTP/3,467.7000000001863,645.2999999998137,2663.7999999998137,h3,True,True
2307,www.undertone.com,HTTP/3,234.90000000037253,1447.2000000001865,2153.300000000745,h3,True,True
2319,www.mixcloud.com,HTTP/3,84.0,99.40000000037251,414.0,h3,True,True
2326,www.signal.org,HTTP/3,122.09999999962749,296.70000000018626,297.70000000018626,h3,True,True
2328,www.semanticscholar.org,HTTP/3,358.5,826.7999999998137,2202.4000000003725,h3,True,True
2333,www.crunchyroll.com,HTTP/3,67.51499999966472,86.30999999959022,170.70000000018626,h3,True,True
2336,www.web.app,HTTP/3,329.79999999981374,402.7000000001863,961.7000000001864,h3,True,True
2340,www.rfc-editor.org,HTTP/3,687.9000000003725,1215.5,1470.2000000001865,h3,True,True
2346,www.shipt.com,HTTP/3,211.0,227.6999999992549,228.09999999962747,h3,True,True
2347,www.usercontent.goog,HTTP/3,249.2999999998137,265.1000000005588,339.70000000018626,h3,True,True
2353,www.fwmrm.net,HTTP/3,1228.3999999994412,1689.2000000001865,2002.2999999998135,h3,True,True
2366,www.bfmtv.com,HTTP/3,55.10000000055879,729.2000000001863,1279.0,h3,True,True
2377,www.nejm.org,HTTP/3,242.910000000149,264.06000000052154,368.125,h3,True,True
2379,www.siilo.com,HTTP/3,539.9000000003725,786.3000000007451,808.7000000001863,h3,True,True
2384,www.joinhoney.com,HTTP/3,307.29999999981374,571.0999999996275,1446.0999999996277,h3,True,True
2393,www.filmyfly.phd,HTTP/3,569.5999999996275,1193.2999999998135,2422.5999999996275,h3,True,True
2394,www.fool.com,HTTP/3,83.29999999981374,1157.5999999996277,1818.5999999996277,h3,True,True
2395,www.filmyzilla.net.pl,HTTP/3,931.7000000001864,1133.2000000001865,1445.0999999996277,h3,True,True
2396,www.pidey.co,HTTP/3,94.410000000149,115.79000000003724,225.54000000003725,h3,True,True
2398,www.mp4moviez.capital,HTTP/3,3466.399999999441,3823.7999999998137,4470.700000000186,h3,True,True
2399,www.simontokx.co,HTTP/3,2467.0,3114.699999999255,3914.899999999441,h3,True,True
2400,www.5movierulz.soy,HTTP/3,1388.5999999996277,2222.199999999255,2495.199999999255,h3,True,True
2401,www.5movierulz.vu,HTTP/3,1836.4000000003723,2676.5,3037.4000000003725,h3,True,True
2402,www.5movierulz.spa,HTTP/3,1306.7999999998135,2166.399999999441,2440.899999999441,h3,True,True
2403,www.mupnungvl.pro,HTTP/3,787.6000000005588,803.7000000001863,804.4000000003725,h3,True,True
2405,www.filmyfly.moi,HTTP/3,567.3999999994412,1291.0,2307.399999999441,h3,True,True
2408,www.translate.goog,HTTP/3,125.79999999981374,141.70000000018626,321.79999999981374,h3,True,True
2409,www.1isaidub.com,HTTP/3,1598.9000000003723,1945.6000000005588,2011.9000000003723,h3,True,True
2410,www.moviesda.city,HTTP/3,1316.9000000003723,1660.2000000001865,1725.6000000005588,h3,True,True
2411,www.xnhau.top,HTTP/3,938.9950000001118,961.339999999851,1090.3250000001865,h3,True,True
2412,www.filmyzilla.net.bz,HTTP/3,981.5999999996276,1186.5,1490.3999999994412,h3,True,True
2416,www.mp4moviez.pub,HTTP/3,3037.0999999996275,3259.5999999996275,4011.599999999628,h3,True,True
2419,www.hdhub4u.phd,HTTP/3,503.0,1182.0,1544.7000000001865,h3,True,True
2424,www.blacktoon347.com,HTTP/3,289.70000000018626,508.2000000001863,534.1000000005588,h3,True,True
2445,www.visualwebsiteoptimizer.com,HTTP/3,146.6000000005588,1270.9000000003723,2575.9000000003725,h3,True,True
2453,www.wayfair.com,HTTP/3,195.1000000005588,320.20000000018626,1350.5,h3,True,True
2460,www.share-dns.com,HTTP/3,54.5,117.20000000018626,118.79999999981374,h3,True,True
2464,www.egnyte.com,HTTP/3,109.29999999981374,530.7000000001863,1142.0,h3,True,True
2465,www.messenger.com,HTTP/3,229.3999999994412,487.79999999981374,714.0999999996275,h3,True,True
2474,www.lazada.co.id,HTTP/3,2814.4000000003725,3611.2999999998137,5359.700000000186,h3,True,True
2477,www.dynamicyield.com,HTTP/3,623.0999999996275,1895.4000000003723,2064.7999999998137,h3,True,True
2478,www.home-assistant.io,HTTP/3,81.20000000018626,426.0999999996274,729.8999999994412,h3,True,True
2483,www.smithsonianmag.com,HTTP/3,73.17499999981374,96.48500000033528,492.820000000298,h3,True,True
2486,www.google.be,HTTP/3,171.70000000018626,290.59999999962747,551.0,h3,True,True
2487,www.wpastra.com,HTTP/3,850.2000000001863,1781.0,4855.799999999814,h3,True,True
2495,www.disney.com,HTTP/3,125.90000000037251,139.1000000005588,139.6000000005588,h3,True,True
2499,www.google.at,HTTP/3,153.5,276.40000000037253,557.1000000005588,h3,True,True
2500,www.lazada.com.ph,HTTP/3,926.6000000005588,1819.7999999998135,3012.4000000003725,h3,True,True
2503,www.gamespot.com,HTTP/3,89.29999999981374,508.8999999994412,921.0,h3,True,True
2506,www.walkme.com,HTTP/3,1716.5999999996277,0.0,0.0,h3,True,True
2507,www.google.co.th,HTTP/3,159.30000000074506,306.40000000037253,603.5,h3,True,True
2512,www.wpguardian.com,HTTP/3,2358.5999999996275,3264.2999999998137,3551.7999999998137,h3,True,True
2516,www.wpguardian.io,HTTP/3,984.7999999998136,1879.7999999998135,2099.0,h3,True,True
2517,www.nexon.com,HTTP/3,94.1000000005588,1069.9000000003723,1165.6000000005588,h3,True,True
2518,www.slashdot.org,HTTP/3,209.20000000018624,381.79999999981374,416.79999999981374,h3,True,True
2519,www.auth0.com,HTTP/3,75.5,108.1000000005588,718.6000000005588,h3,True,True
2522,www.dondominio.com,HTTP/3,441.4000000003725,593.0,753.5,h3,True,True
2531,www.imf.org,HTTP/3,4125.599999999628,9504.89999999944,11475.599999999627,h3,True,True
2533,www.easybrain.com,HTTP/3,529.7000000001863,797.1000000005588,1555.6000000005588,h3,True,True
2539,www.cookiebot.com,HTTP/3,78.1000000005588,306.20000000018626,707.9000000003725,h3,True,True
2548,www.google.com.tw,HTTP/3,146.90000000037253,317.79999999981374,694.6000000005588,h3,True,True
2550,www.pubnative.net,HTTP/3,185.0,287.79999999981374,341.5,h3,True,True
2553,www.lazada.sg,HTTP/3,238.59999999962747,1274.3999999994412,3092.899999999441,h3,True,True
2556,www.tmz.com,HTTP/3,340.3999999994412,945.3999999994412,2050.2999999998137,h3,True,True
2563,www.hbo.com,HTTP/3,60.59999999962747,81.5,578.8999999994412,h3,True,True
2567,www.sensic.net,HTTP/3,45.10000000055879,56.60000000055879,448.0,h3,True,True
2573,www.instructables.com,HTTP/3,91.6000000005588,768.1000000005588,1461.0,h3,True,True
2579,www.tinypass.com,HTTP/3,383.9000000003725,792.6000000005588,827.2000000001863,h3,True,True
2584,www.web.dev,HTTP/3,382.30000000074506,396.80000000074506,498.7000000001863,h3,True,True
2596,www.lazada.com,HTTP/3,999.2999999998136,1846.6000000005588,2786.9000000003725,h3,True,True
2599,www.thoughtco.com,HTTP/3,224.5,635.7000000001863,658.5999999996275,h3,True,True
2609,www.bigcommerce.com,HTTP/3,667.5,723.1000000005588,1057.7000000001865,h3,True,True
2614,www.flaticon.com,HTTP/3,48.299999999813735,59.19999999925494,59.69999999925494,h3,True,True
